payment_id,payment_method,payment_status,payment_amount
5197_2,Visa,Paid,73.42
5213_2,Cash,Pending,96.85
5220_2,MasterCard,Pending,15.38
5225_2,Amex,Pending,35.02
5230_2,Discover,Paid,58.36
5235_2,Cash,Pending,16.97
5243_2,MasterCard,Pending,57.0
5252_2,Visa,Paid,37.59
5257_2,Cash,Pending,76.57
5270_2,MasterCard,Pending,22.02
5276_2,Amex,Pending,33.46
5282_2,Cash,Pending,15.4
5291_2,Visa,Pending,3.24
5299_2,Discover,Paid,24.62
5307_2,Amex,Pending,7.6
5312_2,Amex,Pending,66.38
5319_2,Visa,Paid,44.93
5325_2,Discover,Paid,65.49
5334_2,Discover,Pending,58.73
5341_2,Amex,Pending,88.71
5347_2,Amex,Paid,46.5
5359_2,Visa,Paid,58.94
5363_2,Discover,Pending,97.9
5372_2,Amex,Paid,36.56
5380_2,Visa,Paid,84.14
5387_2,Amex,Paid,68.53
5392_2,Amex,Pending,19.58
5397_2,Cash,Paid,37.34
5404_2,MasterCard,Paid,41.13
5408_2,Visa,Paid,33.52
5417_2,Cash,Paid,33.2
5423_2,MasterCard,Pending,86.05
5429_2,MasterCard,Pending,30.09
5434_2,MasterCard,Pending,88.96
5441_2,Discover,Paid,27.67
5446_2,Amex,Pending,90.16
5451_2,Cash,Pending,54.74
5456_2,Discover,Paid,11.37
5461_2,Visa,Pending,63.69
5465_2,Discover,Pending,55.46
5474_2,Discover,Paid,10.17
5482_2,Visa,Paid,1.02
5489_2,Cash,Paid,27.66
5496_2,Cash,Paid,44.74
5504_2,Cash,Pending,49.65
5511_2,MasterCard,Paid,20.83
5518_2,Visa,Paid,45.34
5523_2,Cash,Pending,4.73
5530_2,MasterCard,Paid,66.69
5536_2,MasterCard,Paid,46.08
5541_2,Amex,Paid,88.84
5548_2,Cash,Paid,20.69
5554_2,MasterCard,Paid,43.01
5562_2,Discover,Paid,49.72
5571_2,Amex,Pending,4.18
5578_2,Amex,Paid,80.16
5585_2,Cash,Paid,36.27
5592_2,Visa,Pending,26.05
5597_2,Visa,Paid,30.56
5603_2,Cash,Paid,1.58
5616_2,Visa,Pending,80.03
5623_2,Amex,Paid,28.66
5630_2,Discover,Pending,92.83
5637_2,Visa,Paid,62.73
5648_2,Visa,Pending,11.38
5653_2,Discover,Paid,21.21
5658_2,Cash,Paid,89.83
5664_2,Discover,Paid,6.64
5668_2,Visa,Paid,27.25
5676_2,Discover,Paid,40.05
5681_2,Visa,Paid,10.19
5689_2,MasterCard,Pending,24.02
5694_2,Discover,Pending,33.56
5701_2,MasterCard,Paid,49.65
5708_2,Discover,Paid,5.91
5712_2,Amex,Paid,27.14
5720_2,Amex,Paid,47.45
5725_2,MasterCard,Paid,21.32
5732_2,Cash,Pending,77.33
5740_2,Visa,Paid,83.24
5746_2,Visa,Pending,99.7
5752_2,MasterCard,Pending,96.77
5759_2,Cash,Paid,57.5
5764_2,MasterCard,Paid,55.26
5773_2,MasterCard,Pending,73.96
5778_2,Discover,Pending,53.94
5782_2,Cash,Paid,69.25
5786_2,MasterCard,Pending,19.93
5793_2,Visa,Pending,14.27
5802_2,Discover,Paid,10.97
5811_2,Amex,Pending,97.64
5815_2,Visa,Pending,22.14
5820_2,Amex,Pending,12.99
5824_2,Visa,Paid,25.14
5830_2,Cash,Paid,11.02
5837_2,Amex,Pending,25.75
5843_2,Amex,Pending,7.24
5849_2,Discover,Pending,77.69
5856_2,Cash,Pending,59.64
5861_2,MasterCard,Pending,73.32
5866_2,Discover,Pending,1.32
5884_2,Amex,Pending,55.72
5891_2,MasterCard,Paid,18.55
5895_2,Amex,Paid,62.9
5900_2,Discover,Pending,88.51
5905_2,MasterCard,Paid,92.55
5909_2,Visa,Paid,57.46
5917_2,MasterCard,Pending,80.06
5921_2,Discover,Paid,17.6
5927_2,Visa,Pending,71.74
5937_2,Discover,Pending,72.24
5944_2,Visa,Paid,34.42
5954_2,Amex,Paid,58.41
5961_2,Visa,Paid,44.74
5968_2,MasterCard,Paid,10.94
5974_2,Amex,Paid,3.55
5980_2,Discover,Paid,40.82
5987_2,Amex,Pending,13.08
5992_2,Cash,Paid,32.36
5996_2,Visa,Pending,95.57
6002_2,MasterCard,Paid,48.21
6013_2,Cash,Paid,57.2
6017_2,MasterCard,Paid,75.14
6029_2,Amex,Pending,26.09
6035_2,Cash,Pending,17.72
6042_2,Cash,Pending,66.76
6048_2,MasterCard,Paid,28.58
6054_2,Discover,Pending,13.39
6060_2,Visa,Paid,65.72
6068_2,Cash,Paid,12.54
6076_2,MasterCard,Paid,11.76
6083_2,Visa,Pending,63.12
6093_2,Visa,Pending,18.66
6100_2,Discover,Paid,1.97
6106_2,Discover,Pending,97.37
6114_2,Visa,Paid,14.92
6122_2,Discover,Paid,77.49
6127_2,Discover,Paid,78.77
6137_2,Amex,Pending,67.24
6144_2,Cash,Paid,3.16
6150_2,MasterCard,Pending,13.93
6158_2,Visa,Pending,52.86
6163_2,MasterCard,Paid,31.88
6167_2,Visa,Paid,14.16
6175_2,Visa,Pending,65.84
6181_2,Discover,Paid,18.78
6187_2,Amex,Pending,19.84
6192_2,Discover,Paid,19.66
6208_2,Discover,Pending,29.78
6218_2,Cash,Paid,50.52
6226_2,Amex,Paid,45.59
6230_2,Cash,Paid,63.02
6237_2,Discover,Pending,26.82
6242_2,MasterCard,Paid,94.71
6250_2,MasterCard,Paid,39.88
6255_2,Cash,Pending,35.79
6261_2,Visa,Pending,45.12
6269_2,Discover,Pending,34.14
6278_2,MasterCard,Pending,64.08
6286_2,MasterCard,Paid,65.16
6292_2,Cash,Pending,3.59
6303_2,Visa,Pending,76.66
6312_2,MasterCard,Pending,28.41
6318_2,Cash,Pending,35.58
6323_2,Discover,Pending,26.74
6330_2,Amex,Paid,24.26
6336_2,Cash,Pending,25.16
6343_2,Cash,Pending,13.95
6358_2,MasterCard,Pending,78.18
6365_2,Cash,Paid,31.49
6373_2,Amex,Paid,97.2
6378_2,Amex,Paid,69.17
6384_2,MasterCard,Paid,8.61
6390_2,Discover,Paid,5.16
6394_2,Visa,Pending,34.07
6400_2,MasterCard,Pending,97.39
6406_2,Amex,Pending,22.49
6411_2,MasterCard,Paid,96.13
6419_2,Visa,Paid,25.69
6427_2,Amex,Paid,36.21
6433_2,Visa,Pending,97.5
6438_2,Discover,Paid,75.82
6447_2,Visa,Paid,93.97
6454_2,Discover,Paid,72.46
6465_2,Discover,Pending,97.05
6480_2,Amex,Pending,73.62
6487_2,Visa,Pending,62.65
6493_2,Amex,Pending,31.29
6500_2,Amex,Paid,7.24
6508_2,Cash,Pending,26.3
6518_2,Discover,Pending,21.01
6527_2,Amex,Pending,74.63
6535_2,MasterCard,Paid,58.4
6545_2,Visa,Paid,36.16
6553_2,Discover,Paid,43.27
6558_2,Discover,Pending,35.36
6563_2,MasterCard,Pending,73.34
6567_2,Visa,Pending,48.67
6576_2,Discover,Pending,10.06
6591_2,Visa,Paid,36.99
6600_2,Visa,Paid,27.71
6611_2,Amex,Pending,86.79
6617_2,Amex,Paid,16.2
6634_2,Visa,Paid,72.91
6640_2,MasterCard,Pending,17.45
6646_2,Discover,Paid,63.78
6656_2,Amex,Pending,54.58
6661_2,Amex,Paid,66.18
6672_2,Cash,Paid,53.33
6685_2,MasterCard,Paid,80.35
6694_2,Visa,Paid,65.07
6707_2,MasterCard,Pending,57.83
6712_2,Cash,Paid,47.14
6722_2,Discover,Paid,41.37
6731_2,Visa,Paid,92.53
6741_2,MasterCard,Paid,26.8
6749_2,Discover,Pending,31.51
6754_2,Cash,Pending,89.09
6760_2,MasterCard,Pending,22.3
6768_2,Amex,Pending,11.93
6774_2,Visa,Paid,81.83
6782_2,Cash,Pending,76.14
6790_2,MasterCard,Pending,10.54
6795_2,Amex,Pending,55.5
6803_2,MasterCard,Paid,33.08
6810_2,MasterCard,Paid,14.79
6819_2,Cash,Paid,94.57
6829_2,MasterCard,Pending,52.9
6835_2,Discover,Pending,17.78
6839_2,Visa,Paid,7.02
6843_2,Visa,Paid,5.38
6853_2,Amex,Pending,78.94
6857_2,MasterCard,Pending,1.26
6863_2,Visa,Paid,13.09
6870_2,Discover,Paid,67.7
6881_2,Cash,Paid,72.0
6886_2,Discover,Paid,13.44
6895_2,Amex,Pending,41.32
6902_2,Amex,Pending,49.35
6908_2,MasterCard,Paid,58.59
6913_2,Visa,Paid,32.08
6919_2,Visa,Paid,26.47
6924_2,MasterCard,Paid,41.75
6938_2,Amex,Pending,30.2
6942_2,Visa,Paid,29.18
6946_2,Amex,Paid,19.88
6951_2,Visa,Paid,80.46
6957_2,Amex,Paid,87.92
6974_2,Visa,Pending,7.45
6990_2,Amex,Paid,76.87
6997_2,Discover,Paid,18.14
7007_2,Amex,Pending,95.74
7012_2,Amex,Pending,35.11
7016_2,Cash,Pending,10.22
7025_2,MasterCard,Paid,46.91
7032_2,Cash,Pending,46.55
7037_2,Discover,Pending,80.08
7046_2,Visa,Paid,16.94
7055_2,Visa,Pending,40.81
7064_2,Discover,Paid,58.78
7071_2,Discover,Pending,87.83
7078_2,MasterCard,Pending,78.81
7089_2,Cash,Pending,91.74
7097_2,MasterCard,Paid,91.23
7102_2,Amex,Paid,66.81
7112_2,Discover,Pending,57.77
7121_2,Cash,Paid,96.15
7136_2,Visa,Pending,56.13
7145_2,Amex,Pending,92.59
7157_2,Amex,Paid,66.67
7166_2,MasterCard,Paid,99.52
7175_2,Visa,Pending,19.98
7181_2,Cash,Paid,23.79
7190_2,Cash,Paid,11.83
7196_2,Cash,Pending,95.48
7210_2,Cash,Pending,73.53
7219_2,MasterCard,Paid,50.73
7227_2,MasterCard,Pending,64.25
7235_2,MasterCard,Paid,2.8
7247_2,Amex,Pending,84.42
7257_2,Discover,Paid,40.76
7264_2,Discover,Pending,33.87
7279_2,Cash,Paid,59.8
7287_2,Amex,Pending,4.67
7296_2,Amex,Pending,62.54
7301_2,Visa,Pending,57.98
7309_2,Visa,Paid,8.16
7321_2,MasterCard,Paid,69.64
7331_2,Visa,Pending,38.23
7339_2,Discover,Paid,81.98
7345_2,MasterCard,Paid,10.43
7355_2,Discover,Paid,4.07
7364_2,Discover,Paid,99.2
7373_2,Visa,Pending,93.29
7383_2,Cash,Pending,41.72
7389_2,MasterCard,Paid,89.61
7393_2,Discover,Pending,54.23
7403_2,Amex,Paid,19.39
7407_2,Visa,Paid,66.13
7411_2,Cash,Pending,3.85
7424_2,Discover,Paid,25.87
7430_2,Visa,Paid,26.23
7444_2,Discover,Pending,99.0
7456_2,Discover,Paid,46.78
7467_2,MasterCard,Pending,68.54
7484_2,Amex,Paid,68.08
7489_2,Amex,Pending,21.63
7493_2,Cash,Paid,74.26
7502_2,Amex,Paid,78.27
7510_2,Discover,Pending,92.02
7518_2,Visa,Paid,72.89
7529_2,Amex,Paid,39.06
7536_2,Cash,Pending,6.79
7547_2,Visa,Paid,34.02
7554_2,Visa,Paid,90.25
7558_2,Discover,Paid,71.84
7569_2,Discover,Paid,14.35
7574_2,MasterCard,Paid,63.59
7579_2,Amex,Paid,3.73
7584_2,MasterCard,Paid,20.96
7590_2,Amex,Pending,15.51
7595_2,Visa,Paid,13.61
7602_2,Cash,Pending,10.05
7611_2,Visa,Paid,63.04
7616_2,Cash,Pending,4.72
7620_2,Discover,Paid,84.84
7626_2,Visa,Pending,4.13
7635_2,Discover,Pending,46.55
7640_2,MasterCard,Pending,48.71
7654_2,Discover,Pending,22.29
7661_2,Visa,Pending,33.92
7674_2,Visa,Pending,58.2
7679_2,Visa,Paid,24.78
7687_2,Visa,Pending,16.92
7699_2,Cash,Pending,51.47
7710_2,Visa,Paid,58.03
7720_2,Amex,Pending,72.25
7727_2,Discover,Paid,49.19
7736_2,Visa,Pending,98.73
7743_2,Amex,Pending,94.0
7750_2,MasterCard,Pending,82.44
7755_2,MasterCard,Paid,8.78
7762_2,Discover,Paid,34.4
7772_2,Visa,Paid,51.61
7785_2,Cash,Pending,23.46
7794_2,Cash,Pending,27.31
7799_2,MasterCard,Pending,81.21
7807_2,Cash,Paid,92.88
7811_2,Amex,Paid,62.37
7823_2,MasterCard,Paid,66.24
7830_2,Visa,Paid,42.43
7837_2,Amex,Pending,7.48
7845_2,MasterCard,Pending,82.45
7852_2,Cash,Paid,13.43
7863_2,Amex,Paid,22.03
7868_2,Visa,Pending,98.21
7882_2,MasterCard,Pending,57.53
7894_2,Amex,Pending,88.39
7898_2,Discover,Paid,76.93
7908_2,Discover,Paid,25.98
7923_2,MasterCard,Paid,66.02
7941_2,Discover,Pending,19.77
7951_2,Visa,Paid,67.41
7961_2,Cash,Pending,10.53
7972_2,Cash,Pending,74.24
7977_2,Visa,Pending,43.47
7982_2,Discover,Paid,34.13
28945_2,Amex,Paid,95.24
28949_2,Discover,Paid,68.17
28953_2,Amex,Pending,51.57
28957_2,Cash,Paid,63.3
28961_2,MasterCard,Pending,38.32
28965_2,Visa,Paid,66.07
28969_2,Discover,Pending,26.49
28973_2,Discover,Paid,91.51
28977_2,Cash,Paid,43.59
28981_2,MasterCard,Paid,68.65
28985_2,Visa,Pending,86.64
28989_2,Amex,Paid,30.17
28993_2,Visa,Paid,54.08
28997_2,Visa,Pending,83.16
29001_2,Cash,Paid,74.65
29005_2,Visa,Pending,6.63
29009_2,Discover,Paid,81.54
29013_2,Cash,Paid,58.14
29017_2,Visa,Pending,56.23
29021_2,Cash,Paid,26.3
29025_2,MasterCard,Pending,11.37
29029_2,Discover,Paid,90.61
29033_2,Discover,Paid,26.13
29038_2,Visa,Pending,38.69
29042_2,MasterCard,Paid,37.87
29046_2,Discover,Paid,33.4
29050_2,Amex,Pending,84.75
29054_2,Discover,Paid,48.11
29058_2,Discover,Paid,80.14
29062_2,Visa,Pending,87.48
29066_2,Amex,Paid,47.78
29070_2,MasterCard,Pending,21.36
29074_2,MasterCard,Paid,85.18
29078_2,Discover,Pending,39.79
29082_2,Amex,Paid,56.53
29086_2,Discover,Paid,28.13
29090_2,MasterCard,Paid,38.97
29094_2,Amex,Pending,8.96
29098_2,Discover,Paid,5.98
29102_2,MasterCard,Paid,92.54
29106_2,Cash,Pending,69.35
29110_2,Cash,Pending,68.67
29114_2,Cash,Pending,92.25
29118_2,Cash,Paid,96.94
29122_2,Cash,Paid,7.63
29126_2,Discover,Pending,29.46
29130_2,Cash,Pending,80.13
29134_2,Amex,Pending,73.8
29138_2,Cash,Paid,30.15
29142_2,Discover,Paid,36.3
29146_2,Visa,Pending,46.08
29151_2,Visa,Pending,79.97
29155_2,Cash,Paid,50.31
29159_2,Visa,Paid,77.48
29163_2,Amex,Pending,8.89
29167_2,Amex,Pending,97.38
29172_2,Visa,Pending,23.4
29176_2,MasterCard,Pending,17.79
29180_2,MasterCard,Pending,10.89
29184_2,Discover,Pending,72.66
29188_2,Amex,Pending,42.26
29192_2,MasterCard,Pending,17.36
29196_2,MasterCard,Paid,32.48
29201_2,MasterCard,Pending,10.18
29205_2,Visa,Paid,43.76
29209_2,Discover,Pending,73.95
29213_2,MasterCard,Pending,81.04
29217_2,Visa,Paid,80.16
29221_2,Visa,Pending,96.59
29225_2,Visa,Pending,33.83
29229_2,Cash,Pending,52.45
29234_2,Discover,Pending,77.65
29238_2,MasterCard,Paid,70.88
29242_2,MasterCard,Paid,41.12
29246_2,MasterCard,Pending,55.42
29250_2,Amex,Pending,33.47
29254_2,Cash,Paid,10.1
29258_2,Amex,Pending,16.02
29263_2,Visa,Pending,45.04
29268_2,Amex,Paid,36.85
29272_2,Cash,Pending,82.01
29276_2,Discover,Paid,62.32
29280_2,Amex,Paid,70.48
29284_2,Visa,Pending,87.03
29288_2,Discover,Paid,56.91
29293_2,Visa,Paid,7.54
29298_2,Amex,Paid,49.75
29302_2,Visa,Paid,19.16
29306_2,Discover,Pending,1.89
29310_2,Amex,Paid,78.64
29314_2,MasterCard,Pending,98.67
29318_2,Cash,Pending,56.17
29323_2,Cash,Paid,33.48
29327_2,Visa,Pending,57.75
29331_2,Visa,Paid,36.43
29335_2,Cash,Paid,79.53
29339_2,Amex,Paid,98.33
29344_2,MasterCard,Paid,96.23
29349_2,MasterCard,Paid,86.9
29354_2,MasterCard,Paid,16.0
29358_2,Amex,Pending,27.9
29362_2,MasterCard,Pending,66.61
29367_2,MasterCard,Pending,82.08
29373_2,Discover,Pending,14.12
29377_2,Cash,Pending,55.89
29381_2,Discover,Pending,26.63
29385_2,Cash,Pending,15.53
29389_2,MasterCard,Paid,98.6
29393_2,Cash,Paid,1.34
29397_2,Discover,Paid,20.5
29401_2,Amex,Pending,93.1
29405_2,Cash,Paid,94.71
29409_2,Discover,Paid,71.33
29413_2,Discover,Pending,69.31
29417_2,MasterCard,Paid,56.02
29421_2,Discover,Pending,90.89
29425_2,Amex,Pending,50.33
29429_2,Discover,Paid,46.74
29434_2,Discover,Pending,69.96
29439_2,Visa,Pending,13.92
29443_2,MasterCard,Paid,54.12
29447_2,Amex,Paid,67.47
29451_2,Cash,Paid,94.55
29455_2,Visa,Paid,58.97
29460_2,Visa,Pending,17.0
29464_2,Amex,Pending,37.72
29468_2,Visa,Paid,91.56
29473_2,Cash,Pending,14.38
29477_2,Discover,Pending,26.13
29482_2,Visa,Paid,56.38
29486_2,Visa,Paid,87.04
29491_2,Visa,Pending,63.93
29495_2,Discover,Pending,81.76
29499_2,Cash,Pending,8.85
29503_2,Visa,Paid,36.38
29507_2,Cash,Paid,77.0
29512_2,Cash,Pending,52.59
29519_2,Cash,Paid,12.99
29523_2,Cash,Paid,57.81
29528_2,Cash,Pending,92.18
29532_2,Amex,Paid,32.47
29536_2,Cash,Pending,99.14
29540_2,Amex,Paid,86.36
29544_2,Cash,Pending,69.98
29549_2,Visa,Pending,77.25
29553_2,Discover,Paid,6.65
29557_2,Amex,Pending,47.23
29562_2,MasterCard,Paid,91.58
29567_2,Cash,Pending,85.94
29572_2,Amex,Paid,36.53
29576_2,MasterCard,Paid,75.03
29581_2,MasterCard,Paid,55.71
29585_2,Amex,Paid,64.15
29590_2,Cash,Pending,23.73
29594_2,Amex,Paid,39.46
29599_2,Cash,Paid,72.24
29603_2,Visa,Paid,81.76
29607_2,Discover,Pending,27.34
29611_2,Discover,Pending,21.11
29615_2,Discover,Pending,3.02
29619_2,Discover,Pending,9.59
29623_2,Discover,Pending,67.39
29627_2,Amex,Paid,15.57
29631_2,Cash,Paid,31.17
29635_2,Discover,Pending,97.33
29640_2,MasterCard,Paid,87.08
29644_2,MasterCard,Paid,84.1
29649_2,Amex,Paid,76.95
29654_2,Visa,Paid,55.2
29659_2,Discover,Paid,98.52
29663_2,Cash,Paid,15.31
29668_2,Amex,Paid,45.21
29672_2,Cash,Paid,35.85
29677_2,MasterCard,Paid,62.53
29682_2,MasterCard,Pending,2.34
29686_2,MasterCard,Pending,53.33
29690_2,Discover,Pending,74.37
29694_2,Amex,Paid,4.65
29698_2,MasterCard,Pending,13.91
29703_2,Discover,Pending,86.63
29707_2,MasterCard,Pending,40.69
29711_2,Discover,Paid,91.99
29715_2,Discover,Paid,3.04
29719_2,Visa,Pending,28.99
29723_2,MasterCard,Pending,36.89
29727_2,Discover,Paid,14.8
29732_2,Amex,Paid,58.4
29736_2,MasterCard,Pending,9.43
29741_2,Cash,Pending,10.61
29745_2,Amex,Pending,71.88
29749_2,MasterCard,Paid,28.15
29755_2,MasterCard,Pending,81.17
29759_2,Visa,Paid,64.8
29763_2,MasterCard,Paid,72.42
29767_2,Cash,Pending,11.06
29772_2,Amex,Paid,58.27
29777_2,Cash,Paid,16.45
29781_2,Cash,Paid,45.41
29785_2,MasterCard,Paid,22.12
29789_2,Discover,Pending,44.65
29793_2,Cash,Pending,97.27
29798_2,Amex,Paid,42.93
29805_2,MasterCard,Paid,83.83
29809_2,Visa,Paid,20.59
29813_2,Amex,Pending,16.77
29820_2,Discover,Paid,68.16
29824_2,Discover,Pending,78.98
29829_2,Cash,Paid,63.01
29833_2,Amex,Paid,93.67
29837_2,Amex,Pending,55.68
29842_2,Discover,Paid,50.97
29846_2,Cash,Paid,22.67
29850_2,Discover,Pending,13.9
29854_2,Cash,Pending,45.6
29858_2,Discover,Paid,40.55
29862_2,Amex,Pending,62.53
29867_2,Visa,Paid,14.78
29871_2,MasterCard,Pending,21.35
29877_2,Discover,Pending,57.12
29881_2,Cash,Pending,68.06
29886_2,Cash,Paid,35.37
29891_2,MasterCard,Pending,98.67
29895_2,MasterCard,Pending,62.71
29899_2,MasterCard,Pending,82.74
29904_2,Visa,Paid,6.57
29909_2,Visa,Paid,69.39
29914_2,Cash,Paid,28.43
29920_2,Amex,Pending,50.11
29924_2,Visa,Pending,16.6
29930_2,Visa,Pending,71.04
29934_2,Amex,Pending,60.03
29939_2,Visa,Paid,46.53
29944_2,Amex,Paid,18.64
29950_2,Visa,Paid,29.91
29954_2,Visa,Pending,26.85
29958_2,Visa,Pending,4.7
29962_2,Discover,Pending,59.69
29966_2,MasterCard,Paid,57.76
29971_2,Cash,Pending,32.32
29976_2,Amex,Pending,61.99
29980_2,MasterCard,Pending,67.63
29985_2,Cash,Pending,86.65
29989_2,Visa,Paid,48.11
29994_2,Visa,Paid,64.28
29998_2,Discover,Pending,42.14
30002_2,Cash,Paid,37.39
30007_2,Amex,Paid,22.39
30011_2,MasterCard,Pending,76.4
30015_2,Amex,Pending,50.92
30020_2,Cash,Paid,60.71
30027_2,Discover,Pending,16.82
30033_2,Amex,Pending,22.58
30037_2,Amex,Paid,1.0
30041_2,MasterCard,Paid,26.21
30045_2,Amex,Paid,80.25
30049_2,Amex,Pending,67.41
30053_2,Visa,Pending,15.42
30058_2,Discover,Pending,22.3
30062_2,Cash,Paid,72.35
30067_2,Cash,Paid,18.37
30071_2,MasterCard,Pending,43.24
30075_2,Amex,Pending,97.4
30079_2,Discover,Paid,78.02
30084_2,Cash,Pending,41.79
30088_2,Visa,Paid,20.17
30092_2,MasterCard,Pending,47.84
30096_2,Visa,Paid,7.58
30100_2,Cash,Pending,84.66
30105_2,Amex,Paid,88.08
30109_2,MasterCard,Paid,70.83
30113_2,Visa,Pending,89.72
30118_2,Discover,Paid,64.31
30123_2,Visa,Paid,15.44
30128_2,Cash,Pending,57.77
30132_2,Cash,Paid,62.21
30138_2,Visa,Pending,10.21
30142_2,Visa,Pending,62.89
30146_2,Visa,Pending,96.42
30152_2,Cash,Paid,51.18
30156_2,Discover,Pending,99.92
30161_2,MasterCard,Pending,43.0
30166_2,MasterCard,Pending,75.35
30171_2,Amex,Paid,78.45
30176_2,Amex,Paid,13.9
30181_2,MasterCard,Pending,59.3
30187_2,Cash,Paid,81.23
30192_2,Discover,Pending,38.55
30198_2,Visa,Pending,2.14
30202_2,Cash,Pending,47.14
30206_2,MasterCard,Paid,20.85
30210_2,Visa,Paid,7.56
30215_2,Amex,Pending,98.13
30219_2,Cash,Pending,38.85
30223_2,Cash,Paid,40.7
30228_2,Amex,Pending,13.64
30232_2,Discover,Paid,6.8
30237_2,Amex,Paid,20.5
30244_2,Cash,Paid,94.51
30249_2,Discover,Pending,29.63
30253_2,Visa,Pending,64.43
30258_2,MasterCard,Paid,12.35
30262_2,Visa,Pending,16.17
30268_2,Discover,Paid,66.63
30273_2,MasterCard,Pending,98.93
30278_2,Discover,Pending,42.08
30284_2,MasterCard,Pending,6.67
30289_2,MasterCard,Pending,9.65
30294_2,Visa,Pending,3.39
30299_2,Visa,Pending,36.02
30304_2,MasterCard,Paid,58.62
30309_2,Discover,Paid,15.6
30314_2,MasterCard,Pending,24.27
30319_2,Cash,Pending,23.51
30323_2,Discover,Paid,76.3
30327_2,Visa,Pending,99.94
30332_2,Amex,Paid,8.85
30336_2,MasterCard,Paid,10.67
30340_2,Cash,Pending,96.62
30344_2,Discover,Pending,42.86
30349_2,Discover,Pending,40.76
30353_2,Cash,Pending,69.33
30358_2,Amex,Paid,8.04
30363_2,MasterCard,Pending,38.55
30368_2,Cash,Pending,50.45
30373_2,Amex,Pending,19.2
30378_2,Amex,Pending,9.49
30382_2,MasterCard,Paid,56.74
30386_2,Visa,Pending,71.94
30391_2,Amex,Paid,25.47
30399_2,MasterCard,Paid,37.42
30404_2,MasterCard,Pending,87.82
30408_2,Amex,Paid,51.79
30412_2,Visa,Paid,10.4
30417_2,MasterCard,Paid,89.38
30422_2,Discover,Pending,69.53
30426_2,Amex,Pending,34.16
30430_2,Visa,Pending,60.46
30436_2,MasterCard,Pending,82.22
30444_2,MasterCard,Paid,72.25
30450_2,Amex,Pending,90.89
30455_2,Amex,Paid,38.29
30460_2,Discover,Pending,99.62
30467_2,MasterCard,Pending,51.16
30471_2,Visa,Pending,68.01
30476_2,Discover,Pending,41.34
30481_2,MasterCard,Pending,24.36
30486_2,MasterCard,Paid,50.59
30491_2,Amex,Pending,19.14
30495_2,Amex,Paid,81.7
30499_2,Visa,Paid,61.62
30504_2,MasterCard,Paid,42.89
30508_2,Visa,Paid,41.35
30512_2,Discover,Paid,29.55
30516_2,Discover,Paid,20.0
30521_2,Cash,Paid,46.53
30526_2,Visa,Pending,51.43
30532_2,MasterCard,Paid,10.47
30536_2,MasterCard,Pending,40.2
30540_2,Amex,Pending,69.27
30544_2,Cash,Paid,83.87
30549_2,Discover,Paid,91.13
30553_2,Visa,Pending,90.23
30560_2,Discover,Paid,72.08
30564_2,Visa,Pending,14.21
30569_2,Visa,Paid,35.89
30574_2,MasterCard,Paid,19.13
30578_2,Amex,Paid,54.7
30583_2,Amex,Pending,34.64
30588_2,Visa,Pending,9.17
30592_2,Amex,Paid,82.11
30596_2,Cash,Pending,89.83
30600_2,Cash,Pending,32.37
30604_2,Visa,Paid,80.35
30611_2,Amex,Pending,28.05
30615_2,Cash,Paid,37.92
30621_2,Visa,Paid,31.55
30627_2,Amex,Pending,30.77
30632_2,Amex,Paid,98.97
30637_2,MasterCard,Paid,70.32
30643_2,Amex,Pending,23.56
30648_2,Discover,Pending,81.05
30652_2,Visa,Pending,17.53
30656_2,Cash,Paid,29.02
30662_2,Visa,Pending,50.01
30666_2,Visa,Paid,39.53
30670_2,Visa,Paid,46.38
30676_2,Visa,Paid,39.23
30680_2,MasterCard,Pending,56.89
30684_2,Cash,Pending,77.5
30689_2,Cash,Paid,21.75
30694_2,Discover,Pending,26.24
30700_2,Cash,Pending,54.32
30704_2,Discover,Pending,51.38
30708_2,Cash,Paid,66.35
30712_2,Discover,Pending,66.13
30716_2,Visa,Paid,86.76
30720_2,MasterCard,Pending,21.76
30725_2,Discover,Pending,23.03
30730_2,Amex,Paid,9.39
30736_2,Discover,Paid,78.66
30742_2,Amex,Pending,32.93
30746_2,Amex,Paid,70.19
30751_2,Cash,Pending,90.73
30757_2,Cash,Pending,4.92
30762_2,Amex,Pending,66.06
30768_2,Cash,Paid,12.26
30773_2,Visa,Pending,12.16
30779_2,Cash,Paid,89.94
30784_2,Visa,Paid,52.38
30788_2,Discover,Pending,25.62
30793_2,Amex,Pending,17.47
30797_2,MasterCard,Paid,63.91
30803_2,Amex,Pending,7.69
30808_2,Cash,Pending,66.36
30813_2,Cash,Paid,26.23
30817_2,Visa,Pending,45.16
30821_2,Cash,Paid,19.56
30825_2,MasterCard,Paid,77.91
30830_2,MasterCard,Paid,37.82
30834_2,Visa,Pending,61.54
30838_2,Cash,Paid,69.82
30844_2,Visa,Pending,92.92
30849_2,Discover,Pending,23.96
30853_2,Visa,Paid,91.97
30857_2,Visa,Paid,84.73
30861_2,Discover,Pending,95.2
30867_2,Discover,Pending,71.98
30871_2,Cash,Pending,99.06
30877_2,MasterCard,Pending,76.84
30884_2,MasterCard,Paid,12.4
30888_2,Discover,Pending,89.09
30892_2,MasterCard,Pending,68.76
30896_2,Cash,Pending,88.81
30902_2,MasterCard,Pending,31.74
30907_2,Discover,Paid,24.25
30913_2,Visa,Paid,35.68
